User_ID,Recommendation_Rank,Movie_ID,Predicted_Rating,Movie_Title,Strategy_Used
344753,7,68,4.238,Invader Zim,Personalized (SVD)
344753,8,167,4.232,The Chorus,Personalized (SVD)
344753,9,241,4.230,North by Northwest,Personalized (SVD)
344753,10,270,4.212,Sex and the City: Season 4,Personalized (SVD)
568930,1,13,4.819,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
568930,2,106,4.692,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
568930,3,325,4.688,Ghosts of Rwanda: Frontline,Personalized (SVD)
568930,4,135,4.662,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
568930,5,359,4.639,Absolutely Fabulous: Series 5,Personalized (SVD)
568930,6,85,4.630,Elfen Lied,Personalized (SVD)
568930,7,270,4.601,Sex and the City: Season 4,Personalized (SVD)
568930,8,241,4.591,North by Northwest,Personalized (SVD)
568930,9,209,4.590,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
568930,10,68,4.569,Invader Zim,Personalized (SVD)
206115,1,13,4.370,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
206115,2,325,4.354,Ghosts of Rwanda: Frontline,Personalized (SVD)
206115,3,33,4.275,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
206115,4,215,4.266,That '70s Show: Season 1,Personalized (SVD)
206115,5,209,4.238,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
206115,6,167,4.188,The Chorus,Personalized (SVD)
206115,7,106,4.150,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
206115,8,85,4.146,Elfen Lied,Personalized (SVD)
206115,9,135,4.138,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
206115,10,68,4.137,Invader Zim,Personalized (SVD)
2390644,1,13,4.406,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
2390644,2,325,4.372,Ghosts of Rwanda: Frontline,Personalized (SVD)
2390644,3,209,4.303,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
2390644,4,33,4.246,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
2390644,5,135,4.242,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
2390644,6,85,4.209,Elfen Lied,Personalized (SVD)
2390644,7,359,4.207,Absolutely Fabulous: Series 5,Personalized (SVD)
2390644,8,215,4.197,That '70s Show: Season 1,Personalized (SVD)
2390644,9,106,4.184,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
2390644,10,68,4.169,Invader Zim,Personalized (SVD)
2078679,1,13,4.518,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
2078679,2,68,4.488,Invader Zim,Personalized (SVD)
2078679,3,325,4.415,Ghosts of Rwanda: Frontline,Personalized (SVD)
2078679,4,135,4.388,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
2078679,5,106,4.361,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
2078679,6,33,4.346,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
2078679,7,85,4.325,Elfen Lied,Personalized (SVD)
2078679,8,167,4.306,The Chorus,Personalized (SVD)
2078679,9,215,4.302,That '70s Show: Season 1,Personalized (SVD)
2078679,10,209,4.295,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1682651,1,13,4.531,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1682651,2,325,4.413,Ghosts of Rwanda: Frontline,Personalized (SVD)
1682651,3,304,4.397,King of the Hill: Season 1,Personalized (SVD)
1682651,4,68,4.377,Invader Zim,Personalized (SVD)
1682651,5,209,4.368,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1682651,6,359,4.327,Absolutely Fabulous: Series 5,Personalized (SVD)
1682651,7,135,4.318,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1682651,8,85,4.312,Elfen Lied,Personalized (SVD)
1682651,9,241,4.307,North by Northwest,Personalized (SVD)
1682651,10,106,4.302,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
386915,1,13,4.631,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
386915,2,325,4.557,Ghosts of Rwanda: Frontline,Personalized (SVD)
386915,3,359,4.524,Absolutely Fabulous: Series 5,Personalized (SVD)
386915,4,106,4.516,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
386915,5,304,4.481,King of the Hill: Season 1,Personalized (SVD)
386915,6,85,4.466,Elfen Lied,Personalized (SVD)
386915,7,135,4.458,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
386915,8,241,4.457,North by Northwest,Personalized (SVD)
386915,9,68,4.451,Invader Zim,Personalized (SVD)
386915,10,270,4.446,Sex and the City: Season 4,Personalized (SVD)
972136,1,13,4.408,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
972136,2,33,4.324,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
972136,3,325,4.231,Ghosts of Rwanda: Frontline,Personalized (SVD)
972136,4,106,4.223,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
972136,5,85,4.209,Elfen Lied,Personalized (SVD)
972136,6,68,4.184,Invader Zim,Personalized (SVD)
972136,7,135,4.177,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
972136,8,215,4.164,That '70s Show: Season 1,Personalized (SVD)
972136,9,209,4.159,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
972136,10,241,4.140,North by Northwest,Personalized (SVD)
1806515,1,13,4.021,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1806515,2,33,3.917,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1806515,3,68,3.896,Invader Zim,Personalized (SVD)
1806515,4,325,3.854,Ghosts of Rwanda: Frontline,Personalized (SVD)
1806515,5,85,3.850,Elfen Lied,Personalized (SVD)
1806515,6,106,3.842,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1806515,7,135,3.822,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1806515,8,209,3.820,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1806515,9,241,3.798,North by Northwest,Personalized (SVD)
1806515,10,270,3.768,Sex and the City: Season 4,Personalized (SVD)
11589,1,13,4.205,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
11589,2,325,4.143,Ghosts of Rwanda: Frontline,Personalized (SVD)
11589,3,33,4.118,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
11589,4,106,4.057,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
11589,5,270,4.050,Sex and the City: Season 4,Personalized (SVD)
11589,6,135,4.047,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
11589,7,68,4.034,Invader Zim,Personalized (SVD)
11589,8,85,4.029,Elfen Lied,Personalized (SVD)
11589,9,209,4.019,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
11589,10,215,4.018,That '70s Show: Season 1,Personalized (SVD)
2118461,1,135,4.967,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
2118461,2,85,4.925,Elfen Lied,Personalized (SVD)
2118461,3,263,4.793,Dragon Ball: Tournament Saga,Personalized (SVD)
2118461,4,242,4.714,Neon Genesis Evangelion: The End of Evangelion,Personalized (SVD)
2118461,5,159,4.655,Gentlemen of Fortune,Personalized (SVD)
2118461,6,269,4.651,Parenthood,Personalized (SVD)
2118461,7,244,4.627,Stellvia,Personalized (SVD)
2118461,8,98,4.587,The Battle of Algiers: Bonus Material,Personalized (SVD)
2118461,9,94,4.577,G3: Live in Concert,Personalized (SVD)
2118461,10,49,4.520,Devo: The Complete Truth About De-evolution,Personalized (SVD)
444411,1,13,4.317,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
444411,2,33,4.296,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
444411,3,209,4.245,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
444411,4,325,4.239,Ghosts of Rwanda: Frontline,Personalized (SVD)
444411,5,85,4.151,Elfen Lied,Personalized (SVD)
444411,6,270,4.142,Sex and the City: Season 4,Personalized (SVD)
444411,7,241,4.137,North by Northwest,Personalized (SVD)
444411,8,106,4.129,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
444411,9,68,4.117,Invader Zim,Personalized (SVD)
444411,10,215,4.100,That '70s Show: Season 1,Personalized (SVD)
691108,1,13,4.479,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
691108,2,33,4.410,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
691108,3,325,4.379,Ghosts of Rwanda: Frontline,Personalized (SVD)
691108,4,215,4.266,That '70s Show: Season 1,Personalized (SVD)
691108,5,209,4.261,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
691108,6,359,4.259,Absolutely Fabulous: Series 5,Personalized (SVD)
691108,7,106,4.241,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
691108,8,241,4.232,North by Northwest,Personalized (SVD)
691108,9,85,4.209,Elfen Lied,Personalized (SVD)
691108,10,167,4.191,The Chorus,Personalized (SVD)
332401,1,33,4.305,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
332401,2,13,4.255,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
332401,3,325,4.147,Ghosts of Rwanda: Frontline,Personalized (SVD)
332401,4,106,4.102,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
332401,5,215,4.081,That '70s Show: Season 1,Personalized (SVD)
332401,6,68,4.068,Invader Zim,Personalized (SVD)
332401,7,85,4.055,Elfen Lied,Personalized (SVD)
332401,8,270,4.041,Sex and the City: Season 4,Personalized (SVD)
332401,9,241,4.031,North by Northwest,Personalized (SVD)
332401,10,167,4.021,The Chorus,Personalized (SVD)
1278488,1,13,4.390,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1278488,2,68,4.350,Invader Zim,Personalized (SVD)
1278488,3,33,4.329,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1278488,4,325,4.290,Ghosts of Rwanda: Frontline,Personalized (SVD)
1278488,5,209,4.271,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1278488,6,85,4.224,Elfen Lied,Personalized (SVD)
1278488,7,135,4.195,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1278488,8,241,4.191,North by Northwest,Personalized (SVD)
1278488,9,106,4.186,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1278488,10,359,4.171,Absolutely Fabulous: Series 5,Personalized (SVD)
358776,1,13,4.743,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
358776,2,33,4.565,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
358776,3,325,4.522,Ghosts of Rwanda: Frontline,Personalized (SVD)
358776,4,135,4.515,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
358776,5,85,4.494,Elfen Lied,Personalized (SVD)
358776,6,106,4.491,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
358776,7,270,4.432,Sex and the City: Season 4,Personalized (SVD)
358776,8,359,4.422,Absolutely Fabulous: Series 5,Personalized (SVD)
358776,9,241,4.417,North by Northwest,Personalized (SVD)
358776,10,167,4.403,The Chorus,Personalized (SVD)
387418,1,13,2.953,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
387418,2,98,2.398,The Battle of Algiers: Bonus Material,Personalized (SVD)
387418,3,361,2.250,The Phantom of the Opera: Special Edition,Personalized (SVD)
387418,4,107,1.987,Magnolia: Bonus Material,Personalized (SVD)
387418,5,205,1.738,Troy: Bonus Material,Personalized (SVD)
387418,6,356,1.579,Look at Me,Personalized (SVD)
387418,7,346,1.561,Up and Down,Personalized (SVD)
387418,8,40,1.500,Pitcher and the Pin-Up,Personalized (SVD)
387418,9,164,1.092,One Last Dance,Personalized (SVD)
872408,1,13,3.892,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
872408,2,33,3.829,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
872408,3,106,3.821,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
872408,4,325,3.810,Ghosts of Rwanda: Frontline,Personalized (SVD)
872408,5,135,3.779,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
872408,6,85,3.765,Elfen Lied,Personalized (SVD)
872408,7,68,3.756,Invader Zim,Personalized (SVD)
872408,8,209,3.722,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
872408,9,316,3.670,Futurama: Monster Robot Maniac Fun Collection,Personalized (SVD)
872408,10,167,3.667,The Chorus,Personalized (SVD)
646098,1,13,4.494,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
646098,2,325,4.381,Ghosts of Rwanda: Frontline,Personalized (SVD)
646098,3,106,4.348,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
646098,4,135,4.343,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
646098,5,359,4.306,Absolutely Fabulous: Series 5,Personalized (SVD)
646098,6,85,4.285,Elfen Lied,Personalized (SVD)
646098,7,68,4.264,Invader Zim,Personalized (SVD)
646098,8,33,4.261,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
646098,9,241,4.242,North by Northwest,Personalized (SVD)
646098,10,167,4.241,The Chorus,Personalized (SVD)
396595,1,13,5.000,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
396595,2,33,5.000,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
396595,3,68,5.000,Invader Zim,Personalized (SVD)
396595,4,76,5.000,I Love Lucy: Season 2,Personalized (SVD)
396595,5,85,5.000,Elfen Lied,Personalized (SVD)
396595,6,106,5.000,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
396595,7,135,5.000,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
396595,8,167,5.000,The Chorus,Personalized (SVD)
396595,9,209,5.000,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
396595,10,241,5.000,North by Northwest,Personalized (SVD)
1366860,1,33,4.280,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1366860,2,13,4.272,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1366860,3,325,4.234,Ghosts of Rwanda: Frontline,Personalized (SVD)
1366860,4,68,4.183,Invader Zim,Personalized (SVD)
1366860,5,209,4.183,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1366860,6,304,4.148,King of the Hill: Season 1,Personalized (SVD)
1366860,7,85,4.083,Elfen Lied,Personalized (SVD)
1366860,8,215,4.069,That '70s Show: Season 1,Personalized (SVD)
1366860,9,135,4.064,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1366860,10,241,4.057,North by Northwest,Personalized (SVD)
1046882,1,33,4.318,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1046882,2,13,4.283,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1046882,3,209,4.173,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1046882,4,325,4.162,Ghosts of Rwanda: Frontline,Personalized (SVD)
1046882,5,241,4.118,North by Northwest,Personalized (SVD)
1046882,6,270,4.111,Sex and the City: Season 4,Personalized (SVD)
1046882,7,215,4.101,That '70s Show: Season 1,Personalized (SVD)
1046882,8,85,4.090,Elfen Lied,Personalized (SVD)
1046882,9,167,4.086,The Chorus,Personalized (SVD)
1046882,10,106,4.076,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
470861,1,13,4.525,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
470861,2,68,4.456,Invader Zim,Personalized (SVD)
470861,3,106,4.454,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
470861,4,325,4.430,Ghosts of Rwanda: Frontline,Personalized (SVD)
470861,5,135,4.363,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
470861,6,85,4.338,Elfen Lied,Personalized (SVD)
470861,7,33,4.319,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
470861,8,215,4.308,That '70s Show: Season 1,Personalized (SVD)
470861,9,241,4.306,North by Northwest,Personalized (SVD)
470861,10,359,4.299,Absolutely Fabulous: Series 5,Personalized (SVD)
1455257,1,13,4.440,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1455257,2,33,4.380,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1455257,3,325,4.325,Ghosts of Rwanda: Frontline,Personalized (SVD)
1455257,4,209,4.324,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1455257,5,135,4.299,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1455257,6,68,4.285,Invader Zim,Personalized (SVD)
1455257,7,85,4.242,Elfen Lied,Personalized (SVD)
1455257,8,106,4.239,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1455257,9,304,4.231,King of the Hill: Season 1,Personalized (SVD)
1455257,10,241,4.190,North by Northwest,Personalized (SVD)
1274780,1,13,4.358,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1274780,2,325,4.330,Ghosts of Rwanda: Frontline,Personalized (SVD)
1274780,3,135,4.318,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1274780,4,68,4.316,Invader Zim,Personalized (SVD)
1274780,5,209,4.210,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1274780,6,106,4.206,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1274780,7,85,4.203,Elfen Lied,Personalized (SVD)
1274780,8,33,4.194,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1274780,9,359,4.173,Absolutely Fabulous: Series 5,Personalized (SVD)
1274780,10,167,4.155,The Chorus,Personalized (SVD)
379184,1,13,4.380,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
379184,2,33,4.301,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
379184,3,68,4.301,Invader Zim,Personalized (SVD)
379184,4,209,4.271,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
379184,5,106,4.240,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
379184,6,325,4.239,Ghosts of Rwanda: Frontline,Personalized (SVD)
379184,7,135,4.181,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
379184,8,85,4.177,Elfen Lied,Personalized (SVD)
379184,9,304,4.173,King of the Hill: Season 1,Personalized (SVD)
379184,10,270,4.160,Sex and the City: Season 4,Personalized (SVD)
1273630,1,13,4.536,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1273630,2,325,4.406,Ghosts of Rwanda: Frontline,Personalized (SVD)
1273630,3,135,4.368,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1273630,4,106,4.366,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1273630,5,68,4.355,Invader Zim,Personalized (SVD)
1273630,6,85,4.345,Elfen Lied,Personalized (SVD)
1273630,7,359,4.341,Absolutely Fabulous: Series 5,Personalized (SVD)
1273630,8,304,4.333,King of the Hill: Season 1,Personalized (SVD)
1273630,9,209,4.329,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1273630,10,33,4.325,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
492291,1,13,4.048,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
492291,2,325,3.950,Ghosts of Rwanda: Frontline,Personalized (SVD)
492291,3,106,3.891,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
492291,4,270,3.863,Sex and the City: Season 4,Personalized (SVD)
492291,5,359,3.859,Absolutely Fabulous: Series 5,Personalized (SVD)
492291,6,135,3.850,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
492291,7,209,3.844,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
492291,8,85,3.823,Elfen Lied,Personalized (SVD)
492291,9,33,3.816,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
492291,10,68,3.788,Invader Zim,Personalized (SVD)
145873,1,13,4.781,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
145873,2,325,4.735,Ghosts of Rwanda: Frontline,Personalized (SVD)
145873,3,359,4.701,Absolutely Fabulous: Series 5,Personalized (SVD)
145873,4,33,4.665,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
145873,5,68,4.663,Invader Zim,Personalized (SVD)
145873,6,106,4.657,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
145873,7,135,4.634,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
145873,8,241,4.588,North by Northwest,Personalized (SVD)
145873,9,215,4.565,That '70s Show: Season 1,Personalized (SVD)
145873,10,85,4.563,Elfen Lied,Personalized (SVD)
1388284,1,13,4.526,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1388284,2,325,4.468,Ghosts of Rwanda: Frontline,Personalized (SVD)
1388284,3,209,4.457,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1388284,4,359,4.362,Absolutely Fabulous: Series 5,Personalized (SVD)
1388284,5,33,4.355,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1388284,6,68,4.334,Invader Zim,Personalized (SVD)
1388284,7,215,4.321,That '70s Show: Season 1,Personalized (SVD)
1388284,8,135,4.302,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1388284,9,304,4.294,King of the Hill: Season 1,Personalized (SVD)
1388284,10,85,4.286,Elfen Lied,Personalized (SVD)
712610,1,13,4.483,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
712610,2,325,4.395,Ghosts of Rwanda: Frontline,Personalized (SVD)
712610,3,33,4.349,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
712610,4,270,4.338,Sex and the City: Season 4,Personalized (SVD)
712610,5,209,4.304,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
712610,6,215,4.270,That '70s Show: Season 1,Personalized (SVD)
712610,7,85,4.266,Elfen Lied,Personalized (SVD)
712610,8,106,4.250,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
712610,9,241,4.233,North by Northwest,Personalized (SVD)
712610,10,167,4.220,The Chorus,Personalized (SVD)
1116065,1,13,3.291,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1116065,2,33,3.216,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1116065,3,68,3.212,Invader Zim,Personalized (SVD)
1116065,4,325,3.207,Ghosts of Rwanda: Frontline,Personalized (SVD)
1116065,5,85,3.134,Elfen Lied,Personalized (SVD)
1116065,6,209,3.127,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1116065,7,135,3.123,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1116065,8,316,3.123,Futurama: Monster Robot Maniac Fun Collection,Personalized (SVD)
1116065,9,76,3.097,I Love Lucy: Season 2,Personalized (SVD)
1116065,10,106,3.091,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
660499,1,13,4.346,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
660499,2,325,4.249,Ghosts of Rwanda: Frontline,Personalized (SVD)
660499,3,33,4.241,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
660499,4,68,4.183,Invader Zim,Personalized (SVD)
660499,5,135,4.170,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
660499,6,106,4.167,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
660499,7,209,4.136,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
660499,8,215,4.125,That '70s Show: Season 1,Personalized (SVD)
660499,9,167,4.107,The Chorus,Personalized (SVD)
660499,10,241,4.106,North by Northwest,Personalized (SVD)
1918987,1,13,4.616,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1918987,2,325,4.571,Ghosts of Rwanda: Frontline,Personalized (SVD)
1918987,3,209,4.531,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1918987,4,304,4.469,King of the Hill: Season 1,Personalized (SVD)
1918987,5,68,4.385,Invader Zim,Personalized (SVD)
1918987,6,167,4.376,The Chorus,Personalized (SVD)
1918987,7,33,4.370,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1918987,8,106,4.370,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1918987,9,316,4.367,Futurama: Monster Robot Maniac Fun Collection,Personalized (SVD)
1918987,10,37,4.362,Zatoichi's Conspiracy,Personalized (SVD)
1357894,1,13,4.279,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1357894,2,33,4.136,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1357894,3,325,4.071,Ghosts of Rwanda: Frontline,Personalized (SVD)
1357894,4,209,4.036,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1357894,5,85,4.032,Elfen Lied,Personalized (SVD)
1357894,6,106,4.029,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1357894,7,359,4.020,Absolutely Fabulous: Series 5,Personalized (SVD)
1357894,8,135,4.020,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1357894,9,215,4.005,That '70s Show: Season 1,Personalized (SVD)
1357894,10,68,3.985,Invader Zim,Personalized (SVD)
190418,1,13,4.492,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
190418,2,33,4.421,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
190418,3,209,4.411,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
190418,4,325,4.390,Ghosts of Rwanda: Frontline,Personalized (SVD)
190418,5,304,4.294,King of the Hill: Season 1,Personalized (SVD)
190418,6,215,4.263,That '70s Show: Season 1,Personalized (SVD)
190418,7,85,4.231,Elfen Lied,Personalized (SVD)
190418,8,241,4.228,North by Northwest,Personalized (SVD)
190418,9,359,4.227,Absolutely Fabulous: Series 5,Personalized (SVD)
190418,10,68,4.223,Invader Zim,Personalized (SVD)
1060658,1,13,4.334,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1060658,2,325,4.171,Ghosts of Rwanda: Frontline,Personalized (SVD)
1060658,3,33,4.158,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1060658,4,68,4.143,Invader Zim,Personalized (SVD)
1060658,5,304,4.141,King of the Hill: Season 1,Personalized (SVD)
1060658,6,106,4.133,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1060658,7,85,4.125,Elfen Lied,Personalized (SVD)
